epiweek,year,hhs,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
11,2021,6,4.106,0.20600000000000002,4.922,2.032,5.151999999999999,5.928,3.96,5.2299999999999995,0.952,1.734,2.0759999999999996,0.324,0.244,0.538,0.940055
11,2021,7,4.2425,0.2275,5.1425,2.1875,5.3125,5.9325,3.95,5.7075,0.9525,1.73,2.1799999999999997,0.3125,0.2525,0.54,0.585662
11,2021,8,3.7583333333333333,0.17166666666666666,4.226666666666667,1.7533333333333332,4.8500000000000005,5.468333333333334,3.56,4.946666666666666,0.8483333333333333,1.515,2.0383333333333336,0.2683333333333333,0.20666666666666667,0.4566666666666666,0.67929
11,2021,9,4.4425,0.2525,4.4825,1.8475,5.452500000000001,5.984999999999999,3.5925000000000002,5.0825,0.9325,1.6775,2.2649999999999997,0.325,0.23,0.5225,0.722167
11,2021,10,4.140000000000001,0.2,4.135,1.7875,5.1775,6.077500000000001,3.465,4.970000000000001,0.8674999999999999,1.6425,2.0549999999999997,0.3625,0.275,0.5125,0.550083
11,2022,1,4.17,0.205,6.381666666666667,2.5683333333333334,4.905,5.638333333333333,4.026666666666666,5.71,0.9083333333333333,1.61,2.1766666666666663,0.3166666666666667,0.21166666666666667,0.5650000000000001,1.03896
11,2022,2,4.175000000000001,0.215,6.525,2.6550000000000002,4.6,5.31,3.77,5.3149999999999995,0.86,1.525,1.98,0.28,0.21500000000000002,0.53,2.36938
11,2022,3,4.346666666666667,0.20333333333333334,6.811666666666667,2.6233333333333335,5.041666666666667,5.963333333333334,4.101666666666667,5.748333333333334,0.9733333333333333,1.6833333333333333,2.1366666666666667,0.305,0.2333333333333333,0.5983333333333333,1.31766
11,2022,4,4.22625,0.18875,6.83875,2.63625,5.3025,6.13875,4.54875,6.10625,0.99375,1.8875,2.3175,0.34375,0.25625,0.6,1.69477
11,2022,5,4.218333333333334,0.21166666666666667,6.786666666666666,2.518333333333333,4.771666666666667,5.545000000000001,4.378333333333333,6.02,0.9,1.5999999999999999,2.1083333333333334,0.29,0.225,0.5383333333333334,1.77059
11,2022,6,4.8420000000000005,0.242,7.767999999999999,2.868,5.264,6.132,4.65,6.078,0.9780000000000001,1.818,2.266,0.314,0.262,0.5800000000000001,3.025
11,2022,7,4.605,0.22499999999999998,7.21,2.675,5.225,5.98,4.885,6.89,0.9550000000000001,1.7525,2.2925,0.305,0.22749999999999998,0.575,2.18199
11,2022,8,4.321666666666666,0.18500000000000003,6.726666666666667,2.6266666666666665,4.833333333333333,5.483333333333333,4.348333333333334,5.906666666666666,0.8916666666666666,1.5283333333333333,2.103333333333333,0.27499999999999997,0.24666666666666667,0.48333333333333334,2.38663
11,2022,9,4.6975,0.22,7.0425,2.7775,5.2725,6.025,4.4875,6.0675,0.95,1.6524999999999999,2.435,0.3375,0.22,0.5625,1.19563
11,2022,10,4.3925,0.2275,6.327500000000001,2.5625,5.23,6.15,4.1875,5.7524999999999995,0.905,1.685,2.3125,0.31,0.23750000000000002,0.5775,1.35306
12,2018,1,3.7999999999999994,0.165,6.203333333333333,2.3516666666666666,4.488333333333333,5.336666666666667,3.9516666666666667,5.37,0.7883333333333334,1.4533333333333334,1.7183333333333335,0.28833333333333333,0.19499999999999998,0.5033333333333333,2.08403
12,2018,2,3.515,0.14500000000000002,5.82,2.325,4.09,4.800000000000001,2.795,4.17,0.705,1.33,1.56,0.255,0.195,0.435,3.20794
12,2018,3,3.8800000000000003,0.16333333333333333,6.501666666666666,2.5116666666666667,4.575,5.285,3.168333333333333,4.54,0.7883333333333334,1.54,1.6766666666666667,0.2733333333333334,0.20000000000000004,0.48333333333333334,2.52981
12,2018,4,3.99125,0.15875,7.20375,2.68125,4.98875,5.9125,3.4,4.915,0.895,1.7025000000000001,1.89875,0.29125,0.2425,0.5487500000000001,2.04615
12,2018,5,3.9499999999999997,0.155,6.575,2.515,4.47,5.371666666666666,3.138333333333333,4.793333333333334,0.7666666666666666,1.4733333333333334,1.7183333333333335,0.2733333333333334,0.22166666666666668,0.47500000000000003,2.22336
12,2018,6,4.014,0.15,6.822,2.596,5.018,5.846,3.4840000000000004,5.058,0.8699999999999999,1.6480000000000001,1.9140000000000001,0.268,0.252,0.514,2.83548
12,2018,7,4.2175,0.1475,6.6625,2.535,4.8999999999999995,5.75,3.44,5.41,0.8175,1.635,1.8725,0.27749999999999997,0.2475,0.5375000000000001,2.73373
12,2018,8,4.111666666666667,0.17500000000000002,6.609999999999999,2.4716666666666667,4.578333333333333,5.276666666666666,3.141666666666667,4.876666666666666,0.8033333333333333,1.3533333333333335,1.765,0.25,0.225,0.4366666666666667,1.2732
12,2018,9,4.485,0.185,7.609999999999999,2.8175,4.975,5.6175,3.4275,5.0,0.8375,1.4975,1.9849999999999999,0.2875,0.2075,0.4925,3.03805
12,2018,10,4.2375,0.205,6.9375,2.4850000000000003,4.67,5.57,3.3049999999999997,4.91,0.8049999999999999,1.4175,1.83,0.275,0.2,0.5,2.30046
12,2019,1,4.841666666666667,0.20166666666666666,7.81,2.8183333333333334,5.18,6.013333333333333,4.088333333333334,5.7,0.86,1.6516666666666666,1.93,0.295,0.24333333333333332,0.5033333333333333,2.74656
12,2019,2,4.470000000000001,0.195,7.21,2.64,4.789999999999999,5.605,3.6799999999999997,5.09,0.8200000000000001,1.5150000000000001,1.8250000000000002,0.295,0.22999999999999998,0.5,3.95289
12,2019,3,4.995,0.22999999999999998,8.278333333333334,2.85,5.33,6.333333333333333,4.031666666666666,5.568333333333334,0.93,1.7166666666666668,1.96,0.33,0.23666666666666666,0.5583333333333333,3.46484
12,2019,4,4.953749999999999,0.1975,8.685,3.1,5.5675,6.56875,4.1875,5.67375,1.0275,1.855,2.0825,0.34625,0.27125,0.58875,2.96929
12,2019,5,5.1450000000000005,0.22166666666666668,8.265,2.936666666666667,5.1033333333333335,5.993333333333333,3.921666666666667,5.601666666666667,0.8866666666666667,1.6483333333333334,1.95,0.31,0.2383333333333333,0.5066666666666667,3.19464
12,2019,6,5.138,0.20800000000000002,9.152,3.036,5.652,6.574,4.156000000000001,5.606,1.014,1.876,2.122,0.332,0.27999999999999997,0.548,5.50724
12,2019,7,5.075,0.2175,8.155000000000001,2.8175,5.475,6.2875,4.09,6.245,0.9625,1.75,2.0675,0.325,0.24250000000000002,0.5475,4.82292
12,2019,8,4.751666666666666,0.19666666666666666,7.661666666666666,2.8183333333333334,5.035,5.876666666666666,3.723333333333333,5.306666666666667,0.8633333333333333,1.5916666666666668,1.9216666666666669,0.31,0.24500000000000002,0.525,3.89435
12,2019,9,5.4975000000000005,0.22999999999999998,9.4925,3.265,5.625,6.355,3.9275,5.484999999999999,0.9875,1.725,2.2649999999999997,0.355,0.2125,0.55,3.46097
12,2019,10,5.45,0.265,8.41,2.8175,5.3875,6.234999999999999,4.0275,5.62,0.8225,1.6975,2.04,0.3,0.29000000000000004,0.5225,3.75357
12,2020,1,19.615,1.0916666666666666,14.585,4.663333333333333,5.015,4.453333333333333,2.9316666666666666,5.291666666666667,2.26,2.2383333333333333,1.4783333333333335,0.23500000000000001,0.165,0.38833333333333336,5.88522
12,2020,2,22.345,1.365,17.009999999999998,5.25,5.915,4.630000000000001,2.835,5.235,2.66,2.4400000000000004,1.415,0.265,0.16,0.46499999999999997,11.1883
12,2020,3,19.546666666666667,1.0366666666666668,15.81,4.948333333333333,5.489999999999999,4.875,3.158333333333333,5.48,2.441666666666667,2.355,1.5666666666666667,0.25333333333333335,0.17166666666666666,0.45999999999999996,6.81039
12,2020,4,18.76125,1.04375,16.47125,5.29125,5.78625,5.35375,3.44625,5.66625,2.36625,2.42375,1.73875,0.27875,0.2025,0.51,5.93594
12,2020,5,20.02166666666667,1.0533333333333335,15.161666666666667,4.951666666666667,5.1466666666666665,4.578333333333333,3.0883333333333334,5.471666666666667,2.1966666666666668,2.295,1.5200000000000002,0.24166666666666667,0.17,0.4183333333333334,4.55319
12,2020,6,20.662,1.152,17.46,5.646,5.944,5.364,3.5439999999999996,5.818,2.468,2.42,1.766,0.256,0.21200000000000002,0.49800000000000005,8.26102
12,2020,7,20.15,1.005,15.86,5.1625,5.56,4.9350000000000005,3.3625,5.8625,2.25,2.405,1.6925,0.24,0.185,0.4575,5.8964
12,2020,8,18.263333333333335,0.9,15.033333333333333,4.841666666666666,4.945,4.551666666666667,3.095,5.1000000000000005,2.0383333333333336,2.078333333333333,1.5633333333333335,0.215,0.19333333333333333,0.375,6.24082
12,2020,9,20.7625,1.0525,18.1675,5.82,6.135,5.1225,3.395,5.645,2.6774999999999998,2.4675000000000002,1.8125,0.29000000000000004,0.1775,0.4775,4.48954
12,2020,10,20.925,1.1175000000000002,16.1225,5.03,5.4775,4.8525,3.455,5.6125,2.3325,2.2800000000000002,1.6375,0.185,0.1225,0.425,5.85685
12,2021,1,3.8783333333333334,0.22999999999999998,3.8816666666666664,1.5999999999999999,4.954999999999999,5.715,2.865,4.631666666666667,0.9616666666666666,1.5766666666666669,2.0566666666666666,0.34833333333333333,0.23666666666666666,0.5433333333333333,0.484971
12,2021,2,4.595000000000001,0.33,4.535,1.68,4.82,5.455,2.8200000000000003,4.405,0.94,1.52,1.9100000000000001,0.335,0.22999999999999998,0.525,1.82667
12,2021,3,4.301666666666667,0.25,4.506666666666667,1.7516666666666667,5.105,6.0616666666666665,3.188333333333333,4.76,0.9733333333333333,1.6683333333333332,2.0533333333333332,0.35833333333333334,0.26166666666666666,0.5683333333333334,0.838546
12,2021,4,4.2837499999999995,0.23,5.39625,2.145,5.29375,6.18375,3.86875,5.30625,1.02625,1.82,2.1775,0.37375,0.27,0.5874999999999999,1.23574
12,2021,5,4.07,0.24,4.701666666666667,1.915,4.89,5.635000000000001,3.285,4.9383333333333335,0.9216666666666667,1.5933333333333335,2.016666666666667,0.32,0.235,0.51,0.61091
12,2021,6,4.366,0.23399999999999999,5.2219999999999995,2.12,5.236,6.0840000000000005,4.0920000000000005,5.46,0.992,1.748,2.158,0.33399999999999996,0.294,0.554,0.958458
12,2021,7,4.3725000000000005,0.2425,5.385,2.22,5.3725,6.1274999999999995,4.0,5.8475,0.9775,1.755,2.2175000000000002,0.34750000000000003,0.275,0.5575,0.649579
12,2021,8,4.0200000000000005,0.24333333333333332,4.435,1.89,4.9816666666666665,5.646666666666667,3.723333333333333,5.243333333333333,0.8633333333333333,1.4866666666666666,2.078333333333333,0.29833333333333334,0.255,0.4916666666666667,0.640579
12,2021,9,4.6625,0.26,4.62,1.8925,5.62,6.2325,3.65,5.1625,0.9475,1.6575,2.3575,0.3625,0.255,0.5525,0.818139
12,2021,10,4.14,0.20750000000000002,4.3325,1.77,5.32,6.1325,3.8175,5.407500000000001,0.875,1.61,2.16,0.3125,0.23750000000000002,0.5625,0.59828
12,2022,1,4.39,0.24166666666666667,7.07,2.6916666666666664,5.036666666666666,5.793333333333333,4.023333333333333,5.631666666666667,0.9566666666666667,1.6316666666666666,2.17,0.34,0.2333333333333333,0.6483333333333333,1.47498
12,2022,2,4.385,0.22999999999999998,7.23,2.785,4.654999999999999,5.415,3.715,5.25,0.855,1.505,1.9699999999999998,0.295,0.22999999999999998,0.595,2.5684
12,2022,3,4.345,0.22166666666666668,7.095,2.645,5.035,5.9816666666666665,4.091666666666667,5.6499999999999995,0.9500000000000001,1.6900000000000002,2.1466666666666665,0.325,0.24,0.66,1.39668
12,2022,4,4.2475000000000005,0.2025,6.94,2.6425,5.2975,6.20875,4.43875,6.025,0.985,1.8699999999999999,2.28875,0.36375,0.265,0.6925,1.70402
12,2022,5,4.175,0.20166666666666666,7.095,2.5483333333333333,4.916666666666667,5.601666666666667,4.263333333333333,6.015000000000001,0.9166666666666666,1.6416666666666666,2.138333333333333,0.3,0.24,0.6166666666666667,1.77735
12,2022,6,4.62,0.20800000000000002,7.556,2.67,5.296,6.104,4.504,6.023999999999999,0.9720000000000001,1.8399999999999999,2.248,0.314,0.264,0.658,2.83768
12,2022,7,4.41,0.21000000000000002,6.855,2.5675,5.28,6.1125,4.585,6.64,0.94,1.755,2.2725,0.3125,0.2625,0.66,1.77092
12,2022,8,4.338333333333334,0.19499999999999998,6.651666666666666,2.54,4.921666666666667,5.59,4.260000000000001,5.883333333333333,0.88,1.5199999999999998,2.106666666666667,0.2816666666666667,0.24833333333333332,0.6066666666666667,2.57856
12,2022,9,4.8175,0.235,7.175000000000001,2.815,5.3525,6.1,4.4775,6.1075,0.9525,1.6375,2.4475,0.35250000000000004,0.24,0.6375,1.31867
12,2022,10,4.4875,0.2025,6.6525,2.6174999999999997,5.34,6.1075,4.275,5.8125,0.8875,1.6524999999999999,2.325,0.3275,0.2375,0.6275,1.45007
13,2018,1,3.8983333333333334,0.18333333333333335,6.175,2.3583333333333334,4.444999999999999,5.34,3.361666666666667,4.871666666666667,0.7883333333333332,1.4516666666666669,1.7133333333333332,0.27166666666666667,0.20833333333333334,0.4916666666666667,2.19066
13,2018,2,3.545,0.14500000000000002,5.765000000000001,2.3499999999999996,4.154999999999999,4.890000000000001,2.835,4.215,0.715,1.3250000000000002,1.6,0.255,0.2,0.445,3.21338
13,2018,3,3.861666666666667,0.14666666666666667,6.401666666666667,2.39,4.675,5.466666666666666,3.15,4.693333333333333,0.7933333333333333,1.5166666666666666,1.7550000000000001,0.25833333333333336,0.225,0.47500000000000003,2.47931
13,2018,4,3.91125,0.15375,6.86,2.5725,4.89125,5.81,3.4387499999999998,4.89875,0.88125,1.6912500000000001,1.855,0.28375,0.25375000000000003,0.51875,2.05202
13,2018,5,3.8216666666666668,0.15,6.408333333333334,2.401666666666667,4.535,5.2316666666666665,3.331666666666667,5.011666666666667,0.7766666666666667,1.4933333333333334,1.7383333333333333,0.25833333333333336,0.21833333333333335,0.4566666666666666,2.16796
13,2018,6,3.758,0.122,6.108,2.384,4.7700000000000005,5.552,3.2640000000000002,4.812,0.8240000000000001,1.598,1.832,0.28200000000000003,0.24,0.492,2.95444
13,2018,7,3.935,0.135,6.26,2.4525,4.93,5.6175,3.2800000000000002,5.22,0.8075,1.6375,1.8325,0.2725,0.25,0.46749999999999997,1.98879
13,2018,8,3.9666666666666663,0.14666666666666667,6.243333333333333,2.4766666666666666,4.5,5.133333333333334,3.0933333333333333,4.8500000000000005,0.7516666666666666,1.365,1.6900000000000002,0.22999999999999998,0.21,0.4216666666666667,1.08504
13,2018,9,4.3725,0.165,7.067500000000001,2.7575,4.96,5.56,3.4225000000000003,5.08,0.7725,1.4575,1.9975,0.2625,0.215,0.4875,2.74521
13,2018,10,4.140000000000001,0.1475,6.775,2.4450000000000003,4.7625,5.5,3.2975,4.8975,0.745,1.45,1.83,0.2675,0.2025,0.46749999999999997,1.93227
13,2019,1,4.761666666666667,0.15166666666666667,7.828333333333333,2.831666666666667,5.116666666666666,5.935,4.073333333333333,5.75,0.9016666666666667,1.57,1.9183333333333332,0.3333333333333333,0.23500000000000001,0.5433333333333333,2.80535
13,2019,2,4.42,0.2,7.01,2.675,4.775,5.5649999999999995,3.62,5.145,0.82,1.46,1.835,0.29500000000000004,0.24,0.505,3.59266
13,2019,3,4.808333333333334,0.19999999999999998,7.82,2.8683333333333336,5.223333333333334,6.2250000000000005,3.971666666666667,5.585,0.9283333333333333,1.6833333333333333,1.95,0.30833333333333335,0.24833333333333332,0.5416666666666666,3.13041
13,2019,4,4.74875,0.20125,8.19375,2.945,5.45125,6.4,4.105,5.6425,0.9775,1.80875,2.07875,0.34625,0.27875,0.57125,2.44355
13,2019,5,4.763333333333333,0.19833333333333333,7.75,2.7383333333333333,5.066666666666666,5.828333333333333,3.8833333333333333,5.691666666666666,0.8883333333333333,1.6066666666666667,1.9400000000000002,0.2833333333333334,0.24333333333333332,0.5083333333333333,2.55139
13,2019,6,4.65,0.182,8.006,2.794,5.436,6.396,3.844,5.456,0.968,1.7939999999999998,2.066,0.344,0.28200000000000003,0.5700000000000001,4.54706
13,2019,7,4.6625,0.165,7.5,2.6925,5.38,6.2325,3.9274999999999998,6.05,0.9475,1.6875,2.06,0.3075,0.2725,0.5525,3.76015
13,2019,8,4.506666666666667,0.13166666666666668,7.118333333333333,2.6483333333333334,5.133333333333334,5.73,3.69,5.325,0.8216666666666667,1.5716666666666665,1.9233333333333331,0.28833333333333333,0.26333333333333336,0.5,3.11083
13,2019,9,5.32,0.2225,8.735,3.13,5.6325,6.3525,4.234999999999999,5.8625,0.9425,1.675,2.285,0.3225,0.2675,0.55,2.99011
13,2019,10,4.9325,0.155,7.5975,2.6825,5.4575,6.092499999999999,3.9425,5.425,0.87,1.635,2.01,0.28500000000000003,0.25,0.53,2.43539
13,2020,1,12.770000000000001,0.8866666666666667,10.25,3.168333333333333,5.283333333333333,4.510000000000001,2.658333333333333,4.611666666666667,2.0866666666666664,2.2666666666666666,1.5966666666666667,0.29,0.16,0.4266666666666667,4.80548
13,2020,2,17.45,1.2999999999999998,14.155000000000001,3.875,6.640000000000001,4.91,2.815,4.905,2.705,2.635,1.66,0.305,0.18,0.495,11.9218
13,2020,3,13.101666666666667,0.895,11.475,3.4966666666666666,5.703333333333333,4.886666666666667,2.875,4.843333333333334,2.3316666666666666,2.5100000000000002,1.6916666666666667,0.3016666666666667,0.18500000000000003,0.4583333333333333,4.91256
13,2020,4,13.057500000000001,0.9249999999999999,12.1,3.775,6.11,5.39375,3.25375,5.08,2.32875,2.57125,1.8625,0.2975,0.21000000000000002,0.51375,4.26806
13,2020,5,13.36,0.8966666666666666,11.081666666666665,3.4616666666666664,5.575,4.695,2.8233333333333337,4.8133333333333335,2.185,2.435,1.6816666666666666,0.26166666666666666,0.18000000000000002,0.43166666666666664,3.04476
13,2020,6,14.526,1.056,12.952000000000002,4.09,6.279999999999999,5.436,3.3280000000000003,5.2620000000000005,2.4579999999999997,2.5799999999999996,1.904,0.262,0.21600000000000003,0.53,5.73706
13,2020,7,13.2175,0.9,11.2725,3.6100000000000003,5.77,5.0649999999999995,3.035,5.1450000000000005,2.2375,2.4875,1.84,0.2725,0.1975,0.47,3.68978
13,2020,8,12.31,0.7733333333333334,10.888333333333334,3.3816666666666664,5.223333333333334,4.575,2.84,4.528333333333333,2.026666666666667,2.1416666666666666,1.6916666666666667,0.24166666666666667,0.17,0.3983333333333334,4.00125
13,2020,9,14.235,0.86,13.6225,4.23,6.4075,5.3075,3.2225,5.165,2.5225,2.4975,1.9449999999999998,0.305,0.1875,0.4675,3.41735
13,2020,10,13.6775,0.845,11.7525,3.5925,5.57,4.9325,3.0425,4.9425,2.1550000000000002,2.365,1.7725,0.225,0.1775,0.41250000000000003,4.30568
13,2021,1,4.07,0.25333333333333335,3.936666666666667,1.575,5.0616666666666665,5.726666666666667,2.885,4.68,0.9216666666666667,1.555,2.045,0.3466666666666667,0.25,0.5116666666666667,0.5103
13,2021,2,4.6850000000000005,0.33999999999999997,4.59,1.68,4.895,5.265,2.8600000000000003,4.43,0.915,1.51,1.9049999999999998,0.29000000000000004,0.22499999999999998,0.505,1.85832
13,2021,3,4.34,0.2816666666666667,4.495,1.7149999999999999,5.095,5.835,3.1816666666666666,4.738333333333333,0.9266666666666667,1.6483333333333334,2.02,0.32,0.2316666666666667,0.5383333333333333,0.900336
13,2021,4,4.3425,0.24125,5.49625,2.15875,5.295,6.02625,3.8075,5.19125,0.97875,1.77,2.1025,0.35625,0.2775,0.57,1.23258
13,2021,5,4.2683333333333335,0.27166666666666667,4.875,1.95,4.898333333333333,5.533333333333334,3.283333333333333,4.866666666666666,0.9016666666666667,1.57,2.0033333333333334,0.29333333333333333,0.22666666666666666,0.5033333333333333,0.628757
13,2021,6,4.526000000000001,0.258,5.3340000000000005,2.21,5.114,6.08,4.044,5.404,0.9460000000000001,1.682,2.09,0.33599999999999997,0.294,0.5820000000000001,1.01429
13,2021,7,4.505,0.255,5.4725,2.305,5.279999999999999,6.047499999999999,3.955,5.6675,0.9675,1.6575,2.135,0.32,0.2675,0.55,0.700575
13,2021,8,4.091666666666667,0.20166666666666666,4.535,1.9316666666666666,4.915,5.5183333333333335,3.763333333333333,5.2,0.8383333333333334,1.415,1.9416666666666664,0.28,0.25666666666666665,0.44166666666666665,0.754523
13,2021,9,4.8425,0.285,4.635,1.9175,5.645,6.1850000000000005,3.6675,5.26,0.91,1.6175,2.3225,0.34,0.2475,0.5475,0.83692
13,2021,10,4.37,0.24750000000000003,4.2925,1.7675,5.2225,6.145,3.4675000000000002,5.0675,0.86,1.585,2.1,0.3225,0.25,0.5275000000000001,0.576728
13,2022,1,4.621666666666667,0.25166666666666665,7.566666666666666,2.7883333333333336,4.9750000000000005,5.84,4.163333333333333,5.798333333333333,0.9316666666666666,1.635,2.231666666666667,0.30666666666666664,0.235,0.5883333333333334,1.89431
13,2022,2,4.6899999999999995,0.255,7.74,2.86,4.67,5.34,3.755,5.225,0.85,1.4849999999999999,1.96,0.29000000000000004,0.22999999999999998,0.52,3.14128
13,2022,3,4.6000000000000005,0.23666666666666666,7.416666666666667,2.73,5.038333333333333,5.859999999999999,4.128333333333333,5.565,0.9533333333333333,1.675,2.125,0.32,0.25333333333333335,0.5633333333333334,1.53544
13,2022,4,4.31125,0.20750000000000002,6.88875,2.59875,5.17625,6.175,4.453749999999999,5.9662500000000005,0.985,1.8475,2.25875,0.34625,0.265,0.605,1.83405
13,2022,5,4.226666666666667,0.20166666666666666,6.9816666666666665,2.521666666666667,4.963333333333334,5.668333333333333,4.25,5.9750000000000005,0.8983333333333333,1.6433333333333333,2.143333333333333,0.295,0.23666666666666666,0.5416666666666666,1.88951
13,2022,6,4.5,0.20800000000000002,6.94,2.54,5.122,6.062,4.49,5.924,0.9560000000000001,1.796,2.226,0.318,0.26799999999999996,0.5900000000000001,2.71524
13,2022,7,4.4925,0.2025,6.6075,2.54,5.234999999999999,6.1025,4.6049999999999995,6.5225,0.965,1.8,2.2975,0.3275,0.2575,0.5974999999999999,1.77036
13,2022,8,4.213333333333334,0.23666666666666666,6.403333333333333,2.518333333333333,4.825,5.638333333333333,4.253333333333333,5.88,0.8866666666666667,1.5483333333333331,2.1183333333333336,0.28833333333333333,0.24166666666666667,0.5299999999999999,2.46263
13,2022,9,4.79,0.23,7.1425,2.755,5.3100000000000005,5.9925,4.4925,6.145,0.9125,1.655,2.4225,0.3275,0.245,0.5575,1.29724
13,2022,10,4.45,0.2475,6.465,2.6,5.3100000000000005,6.1075,4.1875,5.7325,0.91,1.62,2.185,0.3125,0.255,0.5575,1.42765
14,2018,1,3.8266666666666667,0.10666666666666667,6.263333333333333,2.4466666666666668,4.538333333333333,5.29,3.15,4.726666666666667,0.7766666666666667,1.4366666666666668,1.7016666666666669,0.26833333333333337,0.21666666666666667,0.48833333333333334,2.03106
14,2018,2,3.4400000000000004,0.135,5.76,2.24,4.3100000000000005,4.995,2.925,4.34,0.74,1.3599999999999999,1.6400000000000001,0.245,0.195,0.435,2.90488
14,2018,3,3.6683333333333334,0.14666666666666667,6.0566666666666675,2.353333333333333,4.738333333333333,5.521666666666667,3.23,4.8133333333333335,0.8133333333333334,1.5333333333333332,1.7783333333333333,0.27,0.21333333333333335,0.4916666666666667,1.9892
14,2018,4,3.80875,0.14,6.63,2.48,5.0425,5.84875,3.465,4.984999999999999,0.88,1.71375,1.8775,0.275,0.26125,0.5275000000000001,1.77038
14,2018,5,3.655,0.135,6.04,2.313333333333333,4.658333333333333,5.318333333333333,3.1999999999999997,4.928333333333334,0.7666666666666666,1.4783333333333333,1.76,0.26666666666666666,0.22,0.45999999999999996,1.76048
14,2018,6,3.8019999999999996,0.122,6.168,2.418,4.846,5.676,3.3299999999999996,4.906000000000001,0.8619999999999999,1.5859999999999999,1.846,0.284,0.266,0.484,2.49171
14,2018,7,3.985,0.135,6.0975,2.56,4.9825,5.6025,3.3375,5.2975,0.8475,1.5675,1.8275000000000001,0.2875,0.22749999999999998,0.5025000000000001,1.71327
14,2018,8,3.91,0.13333333333333333,5.968333333333334,2.3850000000000002,4.635000000000001,5.256666666666667,3.15,4.88,0.7683333333333334,1.425,1.71,0.2783333333333333,0.22833333333333336,0.4566666666666667,1.12627
14,2018,9,4.3075,0.16749999999999998,6.6274999999999995,2.6125,4.935,5.6675,3.48,5.112500000000001,0.8375,1.4825,1.9875,0.2925,0.2025,0.49,2.4076
14,2018,10,4.155,0.195,6.4975000000000005,2.4275,4.7675,5.5225,3.2675,4.842499999999999,0.7925,1.4425,1.82,0.2775,0.2275,0.4575,1.72137
14,2019,1,4.615,0.19833333333333333,7.291666666666667,2.785,5.03,5.808333333333334,4.053333333333334,5.718333333333334,0.8583333333333334,1.5816666666666668,1.9716666666666667,0.34,0.25,0.5316666666666666,2.5126
14,2019,2,4.23,0.185,6.74,2.59,4.6850000000000005,5.38,3.495,4.98,0.805,1.4249999999999998,1.8450000000000002,0.295,0.235,0.5,3.32088
14,2019,3,4.538333333333333,0.19833333333333333,7.3183333333333325,2.6999999999999997,5.156666666666667,6.051666666666667,3.89,5.59,0.915,1.6183333333333334,2.018333333333333,0.3116666666666667,0.25333333333333335,0.5233333333333333,2.47049
14,2019,4,4.6000000000000005,0.18375,7.8525,2.8375,5.51375,6.31875,4.06625,5.5912500000000005,0.985,1.81625,2.145,0.34500000000000003,0.27,0.5775,2.27731
14,2019,5,4.348333333333334,0.18000000000000002,7.026666666666666,2.5283333333333333,5.135,5.758333333333333,3.645,5.533333333333334,0.8649999999999999,1.595,2.033333333333333,0.295,0.24,0.5083333333333333,2.07604
14,2019,6,4.5280000000000005,0.166,7.632,2.7800000000000002,5.4159999999999995,6.204,3.71,5.202,0.9540000000000001,1.7399999999999998,2.064,0.318,0.284,0.5599999999999999,4.01664
14,2019,7,4.48,0.17500000000000002,7.055,2.6574999999999998,5.38,6.1325,3.76,5.7725,0.9525,1.6824999999999999,2.085,0.3375,0.26,0.565,2.23979
14,2019,8,4.163333333333333,0.155,6.69,2.5433333333333334,5.006666666666667,5.646666666666667,3.466666666666667,5.213333333333334,0.8416666666666668,1.55,1.9216666666666666,0.32666666666666666,0.2383333333333333,0.5083333333333333,2.98252
14,2019,9,5.1725,0.21250000000000002,8.315,3.0175,5.605,6.2225,3.8675,5.535,0.965,1.6600000000000001,2.27,0.33,0.2475,0.5525,2.95806
14,2019,10,4.4925,0.155,6.895,2.5425,5.3575,5.95,3.7075,5.4,0.8875000000000001,1.625,2.065,0.2875,0.2675,0.4675,1.61843
14,2020,1,10.591666666666667,0.7433333333333333,8.388333333333334,2.6933333333333334,5.341666666666666,4.713333333333334,2.578333333333333,4.489999999999999,1.7816666666666665,2.216666666666667,1.6666666666666667,0.29833333333333334,0.17666666666666667,0.45,4.34371
14,2020,2,14.36,1.07,12.175,3.315,6.484999999999999,5.135,2.8099999999999996,4.8149999999999995,2.38,2.61,1.74,0.295,0.19,0.53,10.5237
14,2020,3,10.711666666666666,0.6733333333333333,9.123333333333333,2.8683333333333336,5.658333333333334,5.09,2.77,4.618333333333333,1.9183333333333332,2.35,1.7466666666666668,0.27999999999999997,0.19000000000000003,0.49666666666666665,3.75135
14,2020,4,10.56875,0.705,10.0025,3.16,5.94125,5.42,3.1487499999999997,4.8725,1.92375,2.4675000000000002,1.8587500000000001,0.29875,0.20875000000000002,0.54,3.05597
14,2020,5,10.155,0.6416666666666667,8.693333333333333,2.7583333333333333,5.47,4.875,2.6916666666666664,4.526666666666666,1.7733333333333334,2.27,1.7083333333333333,0.27166666666666667,0.17666666666666667,0.46166666666666667,2.28111
